1,14571.9231323594,8241.40768496128,3601.36227358881,1723.49534561612,1415.4127447914,1285.52708186466,1272.59433031261,1282.47939229881,860.60106102726,806.001509934655,848.032858745106,751.933487688547
2,6899.93846101128,7412.06885979721,3844.02805608888,3391.22292636366,2564.87098964552,1621.30960380741,1516.25004117034,1093.49198200503,1211.0847526257,1143.83689010942,1108.55300276568,904.678779597805
3,4204.24546102358,4030.70008599395,1581.2542441177,1263.89744825736,1125.14157470131,1034.01027244492,990.204314261782,667.906293502438,752.197331908552,777.177771118085,744.002534776555,606.020905667416
4,11721.3857652965,8387.56706751894,4058.46545495994,1980.78916535586,1456.37556130612,1773.29985152547,1177.90112237788,1242.91440120513,931.665129829922,852.242348596674,733.024024408638,614.754605420652
5,4729.92972767672,3583.20369557808,2060.34922278155,3381.4374977482,2570.0298920695,1627.282017968,1553.10666710762,946.947360414419,1261.25860428385,1154.68975402246,1131.57952419688,967.087602641457
6,3329.9114519402,56.4653857074855,73.6742200313914,105.810348534185,596.061253963159,760.570549876166,831.940465009143,588.097826609455,739.864300029711,685.597622133216,612.181286098773,648.402683661299
7,14114.2065332567,6428.64267796984,4980.50834066902,2475.91229402433,1727.0436501757,1578.62570961961,1241.30125611724,1393.52878169467,910.450450212085,844.403065364358,697.242294221212,629.939117846982
8,7082.00991710661,3232.90185489919,1809.14682425624,1004.81642678152,897.299109192451,842.642974262835,839.162246812365,851.952755226122,617.09520149552,633.691181936074,580.68995503373,541.949532026828
9,12575.1992679001,9058.14666117403,4147.69996962914,2014.15314276717,1573.98388225875,1431.06326983521,1268.36031014275,1376.97393221614,872.332319427828,815.453775206395,814.944596638104,733.448173896848
10,9418.44861934544,3772.43019268409,2217.48357360918,1298.79105549493,928.425879517358,925.768477919796,998.262364456798,991.257132271196,716.128495066815,670.957866675793,637.348564771642,617.559294045437
11,68672.643469834,22669.6679437728,9567.7331593944,4838.91464639411,10.1262246800717,4.46918201667884,4.0831079262908,3.59141872358432,4.35358418995035,3.97447768378792,3.0721935423907,2.60669749931711
12,2521.64405555204,2435.56949991596,1364.12254870337,1401.04429026694,1064.61543698061,1060.5189192313,1029.54842419254,732.039702920192,758.850244695261,710.363226021034,695.348432975088,601.73034296919
13,42184.492642056,13017.5851962927,6486.49431463901,3175.44118393762,2084.51908994692,3.29840453424562,3.62624283848036,2.43221449484396,2.79347027340387,2.29372547173445,2.21660355030764,2.01085915862871
14,7281.1301529283,3725.5601756764,2292.06341199786,1379.89951711922,1011.21645571253,937.004172943855,860.241670058005,920.831626313994,640.376370716958,621.190815783779,572.435633252945,551.060064734702
15,4675.48415856363,3670.94136817044,1893.17562270355,2503.9893385927,2295.67176439442,1408.81316325125,1320.97027775222,824.169997373128,1142.46007455307,1035.10464990224,1069.59754137654,890.403750535793
